Mes,Region,Zonal,Provincia,Sucursal,Oficina,Tipo de cartera,Tipo de producto,Tipo de prestamo, Monto entregado ,Numero de operaciones,No Clientes
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,SERVICIOS,20000,1,1
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,70614.18,16,16
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,98600,15,15
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,165800,34,34
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,186000,25,25
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,104270,16,16
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,101000,23,23
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO ASOCIATIVO,PEQUENA INDUSTRIA,40000,3,3
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,9191,4,4
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,32533.76,56,56
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,37848.96,72,72
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,20000,1,1
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO TIERRAS SECTOR RU,AGRICOLA,50000,1,1
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,PROGRAMA REPOBLAMIENTO BOVINO,PECUARIO,18200,4,4
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,64000,17,17
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,PESQUERO ARTESANAL,37000,6,6
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,25000,2,2
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,131000,15,15
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,46000,5,5
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,5000,1,1
abr-17,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,13000,2,2
abr-17,,ZONAL PORTOVIEJO,MANABI,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,5144.85,6,6
abr-17,,ZONAL PORTOVIEJO,MANABI,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1051.36,2,2
abr-17,,ZONAL PORTOVIEJO,MANABI,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,20514.6,20,20
abr-17,,ZONAL PORTOVIEJO,PICHINCHA,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,10000,1,1
abr-17,,ZONAL PORTOVIEJO,PICHINCHA,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,CALCETA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,5000,1,1
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,EL CARMEN,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1051.36,2,2
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,AGRICOLA,20000,1,1
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,ARTESANAL,15000,1,1
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,50000,3,3
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PECUARIO,50400,2,2
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,25500,10,10
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,433537.5,61,61
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,57500,3,3
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,148400,21,21
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,FORESTAL,54000,1,1
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,297750,37,37
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,47000,8,8
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,118500,15,15
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO ASOCIATIVO,SERVICIOS,15000,1,1
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,22657.44,39,39
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,27335.36,52,52
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,4400,1,1
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO TIERRAS SECTOR RU,AGRICOLA,80000,1,1
abr-17,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,2051.46,2,2
